,,,,,,,,,
0:00:00,-85.00,-45,-65,-89,-89,-77,-53,-86,-89
0:00:00,-85.00,-45,-65,-89,-89,-77,-53,-83,-89
0:00:00,-86.00,-54,-65,-82,-88,-77,-54,-83,-89
0:00:00,-87.00,-42,-65,-85,-88,-77,-53,-83,-89
0:00:00,-87.00,-44,-65,-85,-88,-77,-58,-85,-89
0:00:00,-89.00,-40,-65,-84,-88,-77,-57,-79,-89
0:00:00,-89.00,-44,-65,-83,-88,-77,-68,-76,-89
0:00:00,-85.00,-56,-65,-77,-88,-77,-70,-76,-89
0:00:00,-85.00,-42,-65,-79,-87,-77,-61,-70,-89
0:00:00,-82.00,-38,-65,-84,-83,-77,-67,-72,-89
0:00:00,-88.00,-42,-65,-81,-83,-77,-66,-82,-89
0:00:00,-88.00,-57,-65,-81,-83,-77,-61,-78,-89
0:00:00,-85.00,-56,-65,-89,-83,-77,-66,-78,-89
0:00:00,-86.00,-59,-65,-89,-83,-77,-64,-83,-89
0:00:00,-84.00,-44,-65,-87,-83,-77,-61,-83,-89
0:00:00,-80.00,-49,-65,-85,-83,-77,-65,-80,-89
0:00:00,-83.00,-49,-65,-81,-83,-77,-63,-73,-89
0:00:00,-86.00,-49,-65,-78,-83,-77,-68,-73,-89
0:00:00,-86.00,-45,-65,-77,-84,-77,-72,-75,-89
0:00:00,-87.00,-54,-65,-73,-84,-77,-69,-81,-89
0:00:00,-85.00,-50,-65,-78,-88,-77,-71,-81,-89
0:00:00,-87.00,-46,-65,-79,-89,-77,-67,-72,-89
0:00:00,-85.00,-41,-65,-79,-89,-77,-67,-72,-89
0:00:00,-85.00,-41,-65,-89,-85,-77,-70,-78,-89
0:00:00,-83.00,-47,-65,-89,-90,-77,-68,-78,-89
0:00:00,-82.00,-41,-65,-90,-90,-77,-69,-88,-89
0:00:00,-82.00,-57,-65,-91,-90,-77,-71,-74,-89
0:00:00,-86.00,-57,-65,-91,-90,-77,-62,-76,-89
0:00:00,-84.00,-39,-65,-85,-90,-77,-69,-71,-89
0:00:00,-84.00,-55,-65,-85,-90,-77,-62,-72,-89
0:00:00,-84.00,-41,-65,-90,-87,-77,-60,-73,-89
0:00:00,-84.00,-35,-65,-87,-87,-77,-63,-84,-89
0:00:00,-81.00,-32,-65,-87,-89,-77,-67,-84,-89
0:00:00,-81.00,-37,-65,-88,-89,-77,-60,-80,-89
0:00:00,-84.00,-37,-65,-86,-84,-77,-68,-73,-89
0:00:00,-82.00,-58,-65,-86,-84,-77,-54,-73,-89
0:00:00,-81.00,-32,-65,-86,-84,-77,-71,-77,-89
0:00:00,-81.00,-31,-65,-87,-84,-77,-64,-77,-89
0:00:00,-81.00,-50,-65,-84,-84,-77,-60,-75,-89
0:00:00,-85.00,-59,-65,-85,-86,-77,-57,-82,-89
0:00:00,-87.00,-44,-65,-85,-88,-77,-61,-82,-89
0:00:00,-85.00,-52,-65,-84,-88,-77,-66,-78,-89
0:00:00,-85.00,-52,-65,-84,-86,-77,-66,-74,-89
0:00:00,-85.00,-55,-65,-88,-86,-77,-65,-76,-89
0:00:00,-85.00,-46,-65,-89,-86,-77,-59,-78,-89
0:00:00,-80.00,-55,-65,-83,-86,-77,-67,-73,-89
0:00:00,-86.00,-54,-65,-86,-90,-77,-74,-73,-89
0:00:00,-82.00,-38,-65,-87,-85,-77,-61,-72,-89
0:00:00,-87.00,-43,-65,-89,-85,-77,-65,-73,-89
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
