,,,,,,,,,
0:00:00,-69.00,-40,-65,-78,-74,-66,-65,-69,-86
0:00:00,-70.00,-39,-65,-83,-81,-66,-69,-65,-86
0:00:00,-63.00,-32,-65,-76,-73,-66,-72,-75,-86
0:00:00,-64.00,-33,-65,-78,-72,-70,-73,-61,-86
0:00:00,-66.00,-33,-65,-77,-73,-72,-77,-57,-86
0:00:00,-65.00,-50,-65,-80,-72,-69,-74,-59,-86
0:00:00,-66.00,-29,-65,-76,-76,-68,-74,-58,-86
0:00:00,-63.00,-34,-65,-87,-77,-73,-77,-55,-86
0:00:00,-71.00,-33,-65,-84,-76,-67,-78,-52,-91
0:00:00,-63.00,-35,-65,-69,-75,-68,-75,-55,-91
0:00:00,-61.00,-28,-65,-80,-71,-67,-77,-42,-91
0:00:00,-57.00,-23,-65,-81,-77,-73,-78,-51,-91
0:00:00,-66.00,-30,-65,-72,-70,-67,-77,-62,-91
0:00:00,-70.00,-40,-65,-79,-75,-69,-77,-62,-91
0:00:00,-66.00,-38,-65,-75,-78,-53,-77,-62,-84
0:00:00,-54.00,-41,-65,-69,-74,-50,-86,-68,-85
0:00:00,-62.00,-54,-65,-72,-70,-58,-86,-64,-85
0:00:00,-59.00,-42,-65,-72,-70,-58,-81,-64,-85
0:00:00,-72.00,-40,-65,-78,-78,-66,-81,-60,-89
0:00:00,-63.00,-31,-65,-75,-74,-66,-81,-59,-85
0:00:00,-72.00,-34,-65,-85,-73,-66,-81,-74,-86
0:00:00,-65.00,-32,-65,-79,-69,-76,-79,-42,-86
0:00:00,-63.00,-29,-65,-83,-70,-64,-81,-54,-86
0:00:00,-69.00,-34,-65,-82,-70,-69,-76,-71,-86
0:00:00,-62.00,-34,-65,-82,-71,-76,-72,-60,-86
0:00:00,-70.00,-31,-65,-90,-68,-73,-71,-71,-86
0:00:00,-68.00,-32,-65,-79,-75,-75,-71,-57,-86
0:00:00,-68.00,-39,-65,-79,-79,-73,-79,-62,-86
0:00:00,-62.00,-35,-65,-74,-71,-71,-71,-55,-87
0:00:00,-68.00,-31,-65,-82,-77,-63,-71,-43,-87
0:00:00,-63.00,-27,-65,-85,-77,-70,-78,-41,-87
0:00:00,-68.00,-30,-65,-85,-77,-56,-78,-50,-91
0:00:00,-64.00,-26,-65,-83,-73,-58,-78,-58,-91
0:00:00,-61.00,-26,-65,-78,-73,-60,-79,-61,-87
0:00:00,-61.00,-49,-65,-75,-74,-53,-79,-62,-88
0:00:00,-61.00,-49,-65,-75,-70,-68,-75,-66,-88
0:00:00,-60.00,-47,-65,-77,-67,-40,-80,-64,-88
0:00:00,-57.00,-37,-65,-75,-66,-68,-80,-63,-88
0:00:00,-64.00,-38,-65,-75,-71,-62,-80,-54,-88
0:00:00,-68.00,-30,-65,-80,-73,-65,-78,-54,-89
0:00:00,-66.00,-30,-65,-80,-80,-70,-77,-56,-89
0:00:00,-71.00,-26,-65,-76,-74,-62,-77,-56,-83
0:00:00,-63.00,-39,-65,-79,-72,-62,-85,-65,-82
0:00:00,-68.00,-32,-65,-79,-70,-69,-71,-48,-82
0:00:00,-68.00,-27,-65,-79,-67,-69,-77,-61,-82
0:00:00,-60.00,-31,-65,-83,-67,-72,-67,-60,-82
0:00:00,-62.00,-30,-65,-84,-71,-70,-84,-60,-82
0:00:00,-71.00,-27,-65,-84,-71,-70,-70,-57,-82
0:00:00,-67.00,-27,-65,-86,-72,-65,-77,-56,-82
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
